ins,strt,to,t,mk,dc,out,ru,pre,lb,ub,opt,dev
J90_30_3,default,600000.0,550751.0,948,1031122,SAT,9.322989920300047,100,102.0,102.0,102.0,-829.4117647058824
J90_30_6,default,600000.0,572993.0,412,1818648,SAT,16.20422847567887,64,90.0,90.0,90.0,-357.77777777777777
J90_32_10,default,600000.0,585962.0,270,1540039,SAT,17.33128385302298,67,91.0,91.0,91.0,-196.7032967032967
J90_32_2,default,600000.0,590259.0,659,824948,SAT,4.779969650986343,44,78.0,78.0,78.0,-744.8717948717949
J90_32_5,default,600000.0,590402.0,256,841007,SAT,17.86221590909091,43,93.0,93.0,93.0,-175.2688172043011
J90_33_1,default,600000.0,547503.0,95,949479,SAT,52.889771598808345,29,99.0,99.0,99.0,4.040404040404041
J90_33_9,default,600000.0,587906.0,675,2373671,SAT,7.521367521367521,69,95.0,95.0,95.0,-610.5263157894738
J90_37_1,default,600000.0,519637.0,124,657333,SAT,67.99539170506912,43,110.0,110.0,110.0,-12.727272727272727
J90_37_10,default,600000.0,597861.0,1002,1678249,SAT,11.496703562571826,118,123.0,123.0,123.0,-714.6341463414634
J90_37_2,default,600000.0,586354.0,133,867068,SAT,71.56623954251828,75,113.0,115.0,,
J90_37_5,default,600000.0,577298.0,153,1098422,SAT,67.8774241937212,64,126.0,126.0,126.0,-21.428571428571427
J90_37_6,default,600000.0,567804.0,169,974672,SAT,66.0513998057052,100,129.0,131.0,,
J90_37_9,default,600000.0,589877.0,145,1766634,SAT,63.510971786833856,57,123.0,123.0,123.0,-17.88617886178862
J90_38_4,default,600000.0,589578.0,690,2472943,SAT,8.798591358526345,86,89.0,89.0,89.0,-675.2808988764045
J90_38_6,default,600000.0,224425.0,90,389137,SAT,57.3190621814475,36,88.0,88.0,88.0,-2.272727272727273
J90_39_4,default,600000.0,589769.0,605,1365092,SAT,7.802590703944669,86,81.0,81.0,81.0,-646.9135802469136
J90_39_9,default,600000.0,596006.0,801,1949714,SAT,4.887320336758539,50,79.0,79.0,79.0,-913.9240506329114
J90_42_1,default,600000.0,469490.0,751,670478,SAT,10.698340587899608,75,106.0,106.0,106.0,-608.4905660377358
J90_42_2,default,600000.0,594961.0,359,525168,SAT,21.568494236474397,41,102.0,102.0,102.0,-251.96078431372547
J90_42_3,default,600000.0,584568.0,389,1696477,SAT,19.753362393353452,115,94.0,94.0,94.0,-313.82978723404256
J90_42_7,default,600000.0,475068.0,90,1210313,SAT,75.54659498207886,31,87.0,87.0,87.0,-3.4482758620689653
J90_43_10,default,600000.0,578043.0,315,1138717,SAT,17.105192359429648,69,92.0,92.0,92.0,-242.39130434782606
J90_43_3,default,600000.0,577461.0,244,1448423,SAT,21.638396664455605,60,102.0,102.0,102.0,-139.2156862745098
J90_43_4,default,600000.0,592517.0,611,929051,SAT,9.610513599875302,75,94.0,94.0,94.0,-550.0
J90_43_7,default,600000.0,596762.0,989,903109,SAT,5.9440831393853095,67,88.0,88.0,88.0,-1023.8636363636364
J90_44_2,default,600000.0,591693.0,823,1285350,SAT,5.157283650600783,51,92.0,92.0,92.0,-794.5652173913044
J90_45_1,default,600000.0,593638.0,581,647027,SAT,24.539248486723782,112,142.0,146.0,,
J90_45_4,default,600000.0,351571.0,179,366852,SAT,75.17342992203328,79,125.0,135.0,,
J90_46_4,default,600000.0,542012.0,103,695141,SAT,77.81737741182255,45,,,,
J90_46_6,default,600000.0,593819.0,87,572345,SAT,74.50600542425417,45,,,,
J90_46_8,default,600000.0,592260.0,632,1191473,SAT,13.734393965666724,85,,,,
J90_46_9,default,600000.0,497161.0,99,549308,SAT,71.02118748460212,37,,,,
J90_48_9,default,600000.0,556839.0,132,909209,SAT,35.8882345724451,62,,,,
J90_4_3,default,600000.0,567634.0,299,1396284,SAT,7.510750119445772,63,67.0,67.0,67.0,-346.26865671641787
J90_4_7,default,600000.0,554759.0,256,1452238,SAT,9.743461879432624,79,80.0,80.0,80.0,-220.00000000000003
J90_5_10,default,600000.0,582317.0,475,1614797,SAT,18.94456140350877,119,94.0,96.0,,
J90_5_2,default,600000.0,595201.0,110,1093457,SAT,72.72727272727273,77,93.0,93.0,93.0,-18.27956989247312
J90_5_6,default,600000.0,592335.0,107,1092740,SAT,69.40117687781239,93,85.0,86.0,,
J90_5_7,default,600000.0,526118.0,131,795470,SAT,66.79926889581765,76,105.0,107.0,,
J90_5_8,default,600000.0,538160.0,127,2085458,SAT,68.16014195408673,72,96.0,102.0,,
J90_5_9,default,600000.0,592061.0,180,1086536,SAT,61.77777777777778,116,113.0,115.0,,
J90_6_3,default,600000.0,360356.0,76,807343,SAT,73.84337860780985,38,77.0,77.0,77.0,1.2987012987012987
J90_6_8,default,600000.0,581821.0,596,1363254,SAT,8.904057352043928,87,68.0,68.0,68.0,-776.4705882352941
J90_8_9,default,600000.0,576151.0,544,2137806,SAT,6.322337962962964,81,97.0,97.0,97.0,-460.8247422680412
J90_9_1,default,600000.0,364539.0,132,635369,SAT,73.52389878163073,87,100.0,104.0,,
J120_13_9,grdlw,600000.0,593090.0,101,374065,SAT,74.74569374745694,43,82.0,85.0,,
J120_14_10,grdlw,600000.0,114753.0,88,71351,SAT,73.29885683179096,44,80.0,81.0,,
J120_14_2,grdlw,600000.0,437796.0,108,177138,SAT,70.32679738562092,42,89.0,93.0,,
J120_14_3,grdlw,600000.0,273249.0,96,108868,SAT,65.05396586345381,37,88.0,88.0,88.0,-9.090909090909092
J120_14_4,grdlw,600000.0,477787.0,103,228279,SAT,72.21757860219893,50,85.0,88.0,,
J120_15_2,grdlw,600000.0,240180.0,89,140739,SAT,56.74157303370787,34,75.0,75.0,75.0,-18.666666666666668
J120_15_3,grdlw,600000.0,263129.0,95,179029,SAT,67.61609907120743,43,87.0,87.0,87.0,-9.195402298850574
J120_15_7,grdlw,600000.0,289879.0,76,214118,SAT,64.60832313341494,30,75.0,75.0,75.0,-1.3333333333333335
J120_15_9,grdlw,600000.0,480178.0,111,232015,SAT,55.28090904975327,33,109.0,109.0,109.0,-1.834862385321101
J120_19_10,grdlw,600000.0,540100.0,106,155842,SAT,64.64590912936796,29,,,,
J120_1_10,grdlw,600000.0,528414.0,126,743937,SAT,57.76862026862026,35,108.0,108.0,108.0,-16.666666666666664
J120_1_2,grdlw,600000.0,219552.0,124,181367,SAT,58.459835547122076,34,109.0,109.0,109.0,-13.761467889908257
J120_1_3,grdlw,600000.0,376013.0,144,288926,SAT,48.6496913580247,24,125.0,125.0,125.0,-15.2
J120_1_5,grdlw,600000.0,152538.0,135,184933,SAT,51.38176638176638,18,112.0,112.0,112.0,-20.535714285714285
J120_1_6,grdlw,600000.0,519013.0,89,1058199,SAT,67.78305963699222,32,84.0,84.0,84.0,-5.952380952380952
J120_1_7,grdlw,600000.0,494092.0,116,319502,SAT,65.17600574712644,34,117.0,117.0,117.0,0.8547008547008548
J120_1_8,grdlw,600000.0,3158.0,124,4978,SAT,57.4516129032258,24,109.0,109.0,109.0,-13.761467889908257
J120_1_9,grdlw,600000.0,35254.0,137,21086,SAT,57.19192786603693,23,112.0,112.0,112.0,-22.321428571428573
J120_21_10,grdlw,600000.0,34756.0,123,29152,SAT,54.315196998123824,27,,,,
J120_21_3,grdlw,600000.0,29475.0,151,23534,SAT,59.94757174392936,25,,,,
J120_21_4,grdlw,600000.0,567873.0,156,140798,SAT,50.09675858732463,16,,,,
J120_21_5,grdlw,600000.0,391331.0,120,699802,SAT,57.71666666666667,19,,,,
J120_21_6,grdlw,600000.0,324312.0,121,330173,SAT,61.33527791281802,34,,,,
J120_21_7,grdlw,600000.0,514255.0,115,800995,SAT,64.4695652173913,29,,,,
J120_21_8,grdlw,600000.0,448660.0,138,370864,SAT,53.62318840579711,22,,,,
J120_21_9,grdlw,600000.0,82193.0,115,72644,SAT,62.96675191815857,39,,,,
J120_22_10,grdlw,600000.0,88937.0,78,114573,SAT,67.68859160163508,27,,,,
J120_22_2,grdlw,600000.0,548230.0,111,935976,SAT,58.2089552238806,35,,,,
J120_22_3,grdlw,600000.0,423084.0,116,302492,SAT,57.87984913793104,31,,,,
J120_22_4,grdlw,600000.0,187158.0,90,368376,SAT,65.81597222222221,26,,,,
J120_22_5,grdlw,600000.0,93148.0,95,170891,SAT,68.99671052631578,31,,,,
J120_22_6,grdlw,600000.0,67502.0,105,108106,SAT,57.86535303776683,27,,,,
J120_22_8,grdlw,600000.0,160927.0,108,259240,SAT,60.026041666666664,27,,,,
J120_22_9,grdlw,600000.0,237341.0,111,450024,SAT,58.87315887315887,25,,,,
J120_23_7,grdlw,600000.0,36850.0,107,39273,SAT,48.109917701213554,25,,,,
J120_24_2,grdlw,600000.0,55081.0,94,93320,SAT,57.07037643207856,20,,,,
J120_28_2,grdlw,600000.0,324589.0,127,138288,SAT,64.92563429571302,43,,,,
J120_28_4,grdlw,600000.0,585982.0,127,405182,SAT,71.13765951669835,53,,,,
J120_28_9,grdlw,600000.0,100150.0,117,66499,SAT,63.00612967279634,50,,,,
J120_29_6,grdlw,600000.0,323904.0,109,216075,SAT,62.40989515072084,46,,,,
J120_2_1,grdlw,600000.0,486582.0,93,573006,SAT,62.79890868239448,36,87.0,87.0,87.0,-6.896551724137931
J120_2_10,grdlw,600000.0,373314.0,107,290728,SAT,57.28023838548015,29,96.0,96.0,96.0,-11.458333333333332
J120_2_2,grdlw,600000.0,395024.0,86,793174,SAT,58.96243291592129,34,75.0,75.0,75.0,-14.666666666666666
J120_2_3,grdlw,600000.0,134126.0,103,191176,SAT,61.736150770988004,32,92.0,92.0,92.0,-11.956521739130435
J120_2_4,grdlw,600000.0,21686.0,95,46936,SAT,62.10526315789474,31,95.0,95.0,95.0,0.0
J120_2_6,grdlw,600000.0,561402.0,105,560655,SAT,59.14862914862915,32,92.0,92.0,92.0,-14.130434782608695
J120_2_7,grdlw,600000.0,504202.0,88,847593,SAT,66.16568914956011,32,90.0,90.0,90.0,2.2222222222222223
J120_2_9,grdlw,600000.0,358677.0,95,346127,SAT,66.33304572907679,27,94.0,94.0,94.0,-1.0638297872340425
J120_30_1,grdlw,600000.0,42551.0,110,23934,SAT,55.46164772727272,30,,,,
J120_35_10,grdlw,600000.0,381117.0,93,168949,SAT,60.90474638861736,26,,,,
J120_35_4,grdlw,600000.0,421837.0,105,201566,SAT,72.91147331415789,33,,,,
J120_35_5,grdlw,600000.0,536140.0,109,183120,SAT,66.1146193256285,32,,,,
J120_35_7,grdlw,600000.0,163845.0,109,95100,SAT,56.31043887924621,33,,,,
J120_3_1,grdlw,600000.0,22586.0,82,34816,SAT,64.11585365853658,30,80.0,80.0,80.0,-2.5
J120_3_4,grdlw,600000.0,51236.0,76,104236,SAT,53.99326805385557,29,71.0,71.0,71.0,-7.042253521126761
J120_3_8,grdlw,600000.0,523270.0,80,955250,SAT,64.00337837837839,30,77.0,77.0,77.0,-3.896103896103896
J120_41_10,grdlw,600000.0,523567.0,148,302233,SAT,54.08163265306123,28,,,,
J120_41_3,grdlw,600000.0,145418.0,154,112079,SAT,57.529704338214984,21,,,,
J120_41_5,grdlw,600000.0,62551.0,150,59220,SAT,52.70921985815603,22,,,,
J120_41_6,grdlw,600000.0,17492.0,118,8129,SAT,62.85022483569699,31,,,,
J120_41_7,grdlw,600000.0,511210.0,122,330191,SAT,58.99966543994647,18,,,,
J120_41_9,grdlw,600000.0,471678.0,129,363119,SAT,59.22157622739018,32,,,,
J120_42_10,grdlw,600000.0,142860.0,124,236541,SAT,55.013440860215056,24,,,,
J120_42_3,grdlw,600000.0,285908.0,108,318742,SAT,57.03075957313245,27,,,,
J120_42_4,grdlw,600000.0,217170.0,106,278652,SAT,61.32075471698113,25,,,,
J120_42_5,grdlw,600000.0,498250.0,148,377617,SAT,51.5970515970516,24,,,,
J120_43_4,grdlw,600000.0,441215.0,117,816486,SAT,48.46514987360058,24,,,,
J120_43_6,grdlw,600000.0,15099.0,114,19801,SAT,50.119617224880386,16,,,,
J120_44_8,grdlw,600000.0,188388.0,110,297584,SAT,45.0067842605156,14,,,,
J120_4_6,grdlw,600000.0,13640.0,90,30427,SAT,50.32921810699589,20,90.0,90.0,90.0,0.0
J120_50_2,grdlw,600000.0,407644.0,128,285649,SAT,63.216145833333336,41,,,,
J120_6_1,grdlw,600000.0,500980.0,170,91712,SAT,69.30392156862744,45,132.0,144.0,,
J120_7_6,grdlw,600000.0,424582.0,140,204101,SAT,73.93333333333332,46,115.0,124.0,,
J120_8_1,grdlw,600000.0,566094.0,109,631334,SAT,66.37088283952474,48,95.0,95.0,95.0,-14.736842105263156
J120_8_10,grdlw,600000.0,255501.0,105,153937,SAT,67.00328407224958,49,91.0,93.0,,
J120_8_6,grdlw,600000.0,536394.0,99,492850,SAT,70.13403263403264,43,84.0,85.0,,
J120_8_7,grdlw,600000.0,450190.0,108,331421,SAT,65.07702392658145,56,87.0,87.0,87.0,-24.137931034482758
J120_8_8,grdlw,600000.0,142923.0,117,71358,SAT,56.89008846903584,47,87.0,87.0,87.0,-34.48275862068966
J120_9_1,grdlw,600000.0,52028.0,89,32970,SAT,73.66918401178854,43,88.0,88.0,88.0,-1.1363636363636365
J120_9_3,grdlw,600000.0,337799.0,96,280294,SAT,66.53985507246377,46,87.0,87.0,87.0,-10.344827586206897
J120_9_6,grdlw,600000.0,27518.0,107,13145,SAT,61.99125716008441,33,98.0,98.0,98.0,-9.183673469387756
J120_9_7,grdlw,600000.0,564966.0,86,395974,SAT,62.627906976744185,31,80.0,80.0,80.0,-7.5
J120_9_8,grdlw,600000.0,172208.0,87,79723,SAT,56.19587466540702,29,80.0,80.0,80.0,-8.75
J120_9_9,grdlw,600000.0,153480.0,91,179210,SAT,67.65234765234766,40,87.0,87.0,87.0,-4.597701149425287
J30_10_10,grdlw,600000.0,91673.0,41,258558,SAT,66.74264873489857,5,41.0,41.0,41.0,0.0
J30_10_8,grdlw,600000.0,81957.0,53,209822,SAT,66.34135762307525,5,54.0,54.0,54.0,1.8518518518518516
J30_13_1,grdlw,600000.0,2219.0,69,2380,SAT,65.87254318046456,3,58.0,58.0,58.0,-18.96551724137931
J30_13_10,grdlw,600000.0,21123.0,68,35484,SAT,65.53030303030303,7,64.0,64.0,64.0,-6.25
J30_13_3,grdlw,600000.0,439811.0,79,279191,SAT,74.42642405063292,8,76.0,76.0,76.0,-3.9473684210526314
J30_13_4,grdlw,600000.0,7845.0,74,9285,SAT,72.17444717444718,5,72.0,72.0,72.0,-2.7777777777777777
J30_13_5,grdlw,600000.0,350422.0,71,481472,SAT,70.73123673548139,1,67.0,67.0,67.0,-5.970149253731343
J30_13_6,grdlw,600000.0,487277.0,70,895768,SAT,70.15238095238095,4,64.0,64.0,64.0,-9.375
J30_13_7,grdlw,600000.0,136991.0,82,139920,SAT,68.73614190687361,4,77.0,77.0,77.0,-6.493506493506493
J30_13_8,grdlw,600000.0,92115.0,123,62776,SAT,58.34999333599893,1,106.0,106.0,106.0,-16.037735849056602
J30_13_9,grdlw,600000.0,1577.0,77,1566,SAT,67.82762691853601,5,71.0,71.0,71.0,-8.450704225352112
J30_14_1,grdlw,600000.0,4996.0,50,10354,SAT,70.2127659574468,7,50.0,50.0,50.0,0.0
J30_14_2,grdlw,600000.0,563665.0,55,1262713,SAT,74.56611570247934,6,53.0,53.0,53.0,-3.7735849056603774
J30_14_3,grdlw,600000.0,1858.0,61,3710,SAT,69.38234807087265,6,58.0,58.0,58.0,-5.172413793103448
J30_14_4,grdlw,600000.0,221237.0,51,662776,SAT,72.14407502131287,5,50.0,50.0,50.0,-2.0
J30_14_7,grdlw,600000.0,559421.0,56,1149721,SAT,69.83356449375867,7,50.0,50.0,50.0,-12.0
J30_14_9,grdlw,600000.0,461108.0,52,1078762,SAT,66.1620294599018,3,46.0,46.0,46.0,-13.043478260869565
J30_17_1,grdlw,600000.0,10156.0,66,44494,SAT,43.511198945981555,1,64.0,64.0,64.0,-3.125
J30_21_10,grdlw,600000.0,46488.0,76,62482,SAT,50.51020408163265,3,69.0,69.0,69.0,-10.144927536231885
J30_21_3,grdlw,600000.0,48415.0,75,102805,SAT,48.373333333333335,4,76.0,76.0,76.0,1.3157894736842104
J30_21_4,grdlw,600000.0,128270.0,68,155077,SAT,56.63265306122449,8,70.0,70.0,70.0,2.857142857142857
J30_21_6,grdlw,600000.0,247221.0,79,245801,SAT,52.78242178170528,10,76.0,76.0,76.0,-3.9473684210526314
J30_21_7,grdlw,600000.0,217624.0,69,889753,SAT,49.609810479375696,4,65.0,65.0,65.0,-6.153846153846154
J30_21_9,grdlw,600000.0,31061.0,68,42687,SAT,54.38401775804661,1,69.0,69.0,69.0,1.4492753623188406
J30_22_8,grdlw,600000.0,2728.0,54,7639,SAT,56.005291005291,6,55.0,55.0,55.0,1.8181818181818181
J30_25_10,grdlw,600000.0,16950.0,59,36701,SAT,63.86095949439816,5,58.0,58.0,58.0,-1.7241379310344827
J30_25_2,grdlw,600000.0,139469.0,85,195269,SAT,55.94002306805075,4,75.0,75.0,75.0,-13.333333333333334
J30_25_3,grdlw,600000.0,17878.0,84,23975,SAT,58.93832943013271,6,76.0,76.0,76.0,-10.526315789473683
J30_25_4,grdlw,600000.0,373076.0,86,158586,SAT,57.0438282647585,4,81.0,81.0,81.0,-6.172839506172839
J30_25_5,grdlw,600000.0,634.0,76,976,SAT,58.369283865401215,2,72.0,72.0,72.0,-5.555555555555555
J30_25_6,grdlw,600000.0,127912.0,64,151724,SAT,67.431640625,7,58.0,58.0,58.0,-10.344827586206897
J30_25_8,grdlw,600000.0,517785.0,75,406577,SAT,67.73770491803278,6,69.0,69.0,69.0,-8.695652173913043
J30_25_9,grdlw,600000.0,2271.0,98,5047,SAT,49.845976126299576,4,84.0,84.0,84.0,-16.666666666666664
J30_26_6,grdlw,600000.0,28595.0,55,122429,SAT,59.3939393939394,4,53.0,53.0,53.0,-3.7735849056603774
J30_26_9,grdlw,600000.0,302085.0,44,656739,SAT,63.74859708193041,3,43.0,43.0,43.0,-2.3255813953488373
J30_29_1,grdlw,600000.0,388075.0,87,276015,SAT,74.13793103448276,6,85.0,85.0,85.0,-2.3529411764705883
J30_29_10,grdlw,600000.0,138562.0,78,100012,SAT,65.30054644808743,4,76.0,76.0,76.0,-2.631578947368421
J30_29_3,grdlw,600000.0,500226.0,86,613414,SAT,65.59616094499815,3,78.0,78.0,78.0,-10.256410256410255
J30_29_6,grdlw,600000.0,54079.0,100,28653,SAT,65.75,5,92.0,92.0,92.0,-8.695652173913043
J30_29_9,grdlw,600000.0,513502.0,111,128539,SAT,64.10138952511834,7,97.0,97.0,97.0,-14.432989690721648
J30_30_10,grdlw,600000.0,9546.0,53,26935,SAT,72.34501347708895,0,53.0,53.0,53.0,0.0
J30_30_2,grdlw,600000.0,252808.0,67,270850,SAT,69.74803402343123,5,68.0,68.0,68.0,1.4705882352941175
J30_30_4,grdlw,600000.0,327932.0,55,509255,SAT,71.26912691269128,7,53.0,53.0,53.0,-3.7735849056603774
J30_30_5,grdlw,600000.0,380763.0,60,1021583,SAT,68.06603773584906,4,54.0,54.0,54.0,-11.11111111111111
J30_30_6,grdlw,600000.0,319350.0,63,419737,SAT,69.38044034818228,2,62.0,62.0,62.0,-1.6129032258064515
J30_30_7,grdlw,600000.0,10543.0,68,10409,SAT,76.7156862745098,3,68.0,68.0,68.0,0.0
J30_30_8,grdlw,600000.0,473405.0,45,690152,SAT,68.53333333333333,1,46.0,46.0,46.0,2.1739130434782608
J30_30_9,grdlw,600000.0,24003.0,46,48954,SAT,72.54761049227453,3,46.0,46.0,46.0,0.0
J30_31_10,grdlw,600000.0,171916.0,55,269259,SAT,70.82332761578046,5,55.0,55.0,55.0,0.0
J30_31_9,grdlw,600000.0,1779.0,49,5088,SAT,66.11067503924647,2,50.0,50.0,50.0,2.0
J30_37_1,grdlw,600000.0,67098.0,79,168646,SAT,51.31450827653359,5,79.0,79.0,79.0,0.0
J30_37_3,grdlw,600000.0,4027.0,82,2868,SAT,46.54855039116429,5,81.0,81.0,81.0,-1.2345679012345678
J30_37_4,grdlw,600000.0,4228.0,86,9428,SAT,50.145348837209305,4,83.0,83.0,83.0,-3.614457831325301
J30_37_7,grdlw,600000.0,577180.0,93,342135,SAT,43.58974358974359,4,92.0,92.0,92.0,-1.0869565217391304
J30_41_1,grdlw,600000.0,281577.0,85,289939,SAT,61.354051054384016,7,86.0,86.0,86.0,1.1627906976744187
J30_41_10,grdlw,600000.0,245492.0,104,302405,SAT,55.55944055944057,2,99.0,99.0,99.0,-5.05050505050505
J30_41_2,grdlw,600000.0,531075.0,90,642395,SAT,55.26315789473685,4,89.0,89.0,89.0,-1.1235955056179776
J30_41_3,grdlw,600000.0,1183.0,86,1566,SAT,60.41951664386684,2,85.0,85.0,85.0,-1.1764705882352942
J30_41_5,grdlw,600000.0,150452.0,100,144953,SAT,63.21052631578947,6,99.0,99.0,99.0,-1.0101010101010102
J30_41_6,grdlw,600000.0,11454.0,107,28197,SAT,52.56532519549876,2,103.0,103.0,103.0,-3.8834951456310676
J30_41_7,grdlw,600000.0,456430.0,99,388597,SAT,57.2635445362718,4,92.0,92.0,92.0,-7.608695652173914
J30_41_8,grdlw,600000.0,29339.0,105,60965,SAT,57.62740183792815,5,88.0,88.0,88.0,-19.318181818181817
J30_42_3,grdlw,600000.0,145362.0,59,219327,SAT,60.50643250969981,5,60.0,60.0,60.0,1.6666666666666667
J30_45_1,grdlw,600000.0,18868.0,85,20683,SAT,67.62677484787018,1,82.0,82.0,82.0,-3.6585365853658534
J30_45_10,grdlw,600000.0,11066.0,90,15224,SAT,67.34463276836158,4,90.0,90.0,90.0,0.0
J30_45_4,grdlw,600000.0,447784.0,99,413886,SAT,61.779081133919846,6,84.0,84.0,84.0,-17.857142857142858
J30_45_5,grdlw,600000.0,64696.0,88,52088,SAT,66.92307692307692,3,86.0,86.0,86.0,-2.3255813953488373
J30_45_8,grdlw,600000.0,158494.0,94,251529,SAT,59.42515864128406,2,94.0,94.0,94.0,0.0
J30_45_9,grdlw,600000.0,23773.0,84,32713,SAT,67.42931547619048,4,82.0,82.0,82.0,-2.4390243902439024
J30_46_10,grdlw,600000.0,4476.0,56,10388,SAT,64.16925465838509,5,55.0,55.0,55.0,-1.8181818181818181
J30_46_2,grdlw,600000.0,126411.0,72,164855,SAT,69.73128019323671,5,67.0,67.0,67.0,-7.462686567164178
J30_46_3,grdlw,600000.0,12043.0,76,19370,SAT,58.85964912280702,1,65.0,65.0,65.0,-16.923076923076923
J30_46_5,grdlw,600000.0,274468.0,63,300256,SAT,68.86886886886887,7,57.0,57.0,57.0,-10.526315789473683
J30_46_6,grdlw,600000.0,315258.0,59,719729,SAT,68.69063140249581,5,59.0,59.0,59.0,0.0
J30_46_7,grdlw,600000.0,76452.0,62,33168,SAT,68.79129420909445,5,59.0,59.0,59.0,-5.084745762711865
J30_46_8,grdlw,600000.0,463881.0,64,853850,SAT,69.85294117647058,5,58.0,58.0,58.0,-10.344827586206897
J30_46_9,grdlw,600000.0,245443.0,52,337364,SAT,68.32579185520362,5,49.0,49.0,49.0,-6.122448979591836
J30_47_10,grdlw,600000.0,78259.0,67,98307,SAT,62.351507767286016,2,60.0,60.0,60.0,-11.666666666666666
J30_47_6,grdlw,600000.0,214257.0,53,469607,SAT,62.668463611859835,5,53.0,53.0,53.0,0.0
J30_5_2,grdlw,600000.0,6317.0,83,17447,SAT,48.59437751004016,1,82.0,82.0,82.0,-1.2195121951219512
J30_5_3,grdlw,600000.0,366607.0,76,409991,SAT,53.39068825910931,8,76.0,76.0,76.0,0.0
J30_5_4,grdlw,600000.0,366259.0,77,911288,SAT,53.126503126503124,4,63.0,63.0,63.0,-22.22222222222222
J30_5_5,grdlw,600000.0,1477.0,77,3328,SAT,52.87919627542269,6,76.0,76.0,76.0,-1.3157894736842104
J30_5_6,grdlw,600000.0,93927.0,65,223060,SAT,55.88859416445623,9,64.0,64.0,64.0,-1.5625
J30_5_7,grdlw,600000.0,175.0,80,545,SAT,49.0625,7,76.0,76.0,76.0,-5.263157894736842
J30_5_8,grdlw,600000.0,9057.0,66,22145,SAT,62.7104377104377,7,67.0,67.0,67.0,1.4925373134328357
J30_6_1,grdlw,600000.0,4690.0,60,14264,SAT,48.13852813852814,6,59.0,59.0,59.0,-1.694915254237288
J30_6_5,grdlw,600000.0,23488.0,67,46484,SAT,49.42932396839333,5,67.0,67.0,67.0,0.0
J30_9_1,grdlw,600000.0,770.0,85,1023,SAT,61.50433944069431,9,83.0,83.0,83.0,-2.4096385542168677
J30_9_10,grdlw,600000.0,206486.0,91,210334,SAT,62.15538847117794,10,88.0,88.0,88.0,-3.4090909090909087
J30_9_4,grdlw,600000.0,4642.0,74,5343,SAT,70.17865322950068,9,71.0,71.0,71.0,-4.225352112676056
J30_9_6,grdlw,600000.0,7279.0,64,12415,SAT,62.203663793103445,10,59.0,59.0,59.0,-8.47457627118644
J30_9_7,grdlw,600000.0,117488.0,75,133133,SAT,55.954802259887,5,63.0,63.0,63.0,-19.047619047619047
J30_9_8,grdlw,600000.0,164180.0,93,106666,SAT,63.47793845012978,9,91.0,91.0,91.0,-2.197802197802198
J30_9_9,grdlw,600000.0,531923.0,68,768162,SAT,59.55882352941176,3,63.0,63.0,63.0,-7.936507936507936
J60_10_2,grdlw,600000.0,74326.0,64,145724,SAT,59.07258064516129,17,62.0,62.0,62.0,-3.225806451612903
J60_10_8,grdlw,600000.0,333719.0,72,304684,SAT,61.854288499025344,24,65.0,65.0,65.0,-10.76923076923077
J60_10_9,grdlw,600000.0,564073.0,77,648714,SAT,60.23356488472768,13,73.0,73.0,73.0,-5.47945205479452
J60_13_5,grdlw,600000.0,464307.0,110,197468,SAT,76.5495867768595,17,93.0,97.0,,
J60_13_8,grdlw,600000.0,33175.0,133,13279,SAT,74.61361737677528,10,112.0,120.0,,
J60_13_9,grdlw,600000.0,36281.0,117,22189,SAT,72.55766933186288,16,95.0,102.0,,
J60_14_10,grdlw,600000.0,140388.0,81,108143,SAT,73.15696649029982,19,72.0,72.0,72.0,-12.5
J60_14_2,grdlw,600000.0,306356.0,69,412385,SAT,71.31340579710145,8,65.0,65.0,65.0,-6.153846153846154
J60_14_3,grdlw,600000.0,457599.0,65,337287,SAT,75.69632981397687,10,61.0,61.0,61.0,-6.557377049180328
J60_14_4,grdlw,600000.0,59055.0,67,46079,SAT,78.00129785853342,8,65.0,65.0,65.0,-3.076923076923077
J60_14_5,grdlw,600000.0,12614.0,64,16810,SAT,71.72348484848486,16,59.0,59.0,59.0,-8.47457627118644
J60_14_9,grdlw,600000.0,472418.0,66,317521,SAT,66.7979797979798,12,61.0,61.0,61.0,-8.19672131147541
J60_17_5,grdlw,600000.0,70775.0,60,320946,SAT,49.308176100628934,11,59.0,59.0,59.0,-1.694915254237288
J60_17_8,grdlw,600000.0,251081.0,94,679296,SAT,44.00572831423895,11,85.0,85.0,85.0,-10.588235294117647
J60_17_9,grdlw,600000.0,244660.0,75,583229,SAT,51.205128205128204,8,76.0,76.0,76.0,1.3157894736842104
J60_1_6,grdlw,600000.0,419.0,66,1400,SAT,50.0,10,66.0,66.0,66.0,0.0
J60_1_7,grdlw,600000.0,7586.0,83,15767,SAT,43.721037998146436,5,72.0,72.0,72.0,-15.277777777777779
J60_21_1,grdlw,600000.0,204397.0,104,148442,SAT,62.17343976777939,11,103.0,103.0,103.0,-0.9708737864077669
J60_21_10,grdlw,600000.0,15806.0,86,18231,SAT,61.31782945736434,13,80.0,80.0,80.0,-7.5
J60_21_2,grdlw,600000.0,36259.0,127,28957,SAT,57.92236496753696,21,108.0,108.0,108.0,-17.59259259259259
J60_21_3,grdlw,600000.0,137665.0,98,122819,SAT,65.74829931972789,18,87.0,87.0,87.0,-12.643678160919542
